Wall time,Step,Value
1692897901.0805848,1,-0.9278905987739563
1692897983.654716,21,-0.8504687547683716
1692898067.292598,41,-0.8970898389816284
1692898150.7776494,61,-0.8833333253860474
1692898234.8988075,81,-0.9029123187065125
1692898318.6394072,101,-0.8639748692512512
1692898402.2882507,121,-0.8825327157974243
1692898485.9951084,141,-0.8540489077568054
1692898570.049715,161,-0.8404231667518616
1692898653.8624732,181,-0.8427217602729797
1692898737.769748,201,-0.8258095979690552
1692898821.4764047,221,-0.8487631678581238
1692898905.2691226,241,-0.769781768321991
1692898989.2477446,261,-0.77957683801651
1692899072.87719,281,-0.7440641522407532
1692899156.5964484,301,-0.6755886077880859
1692899240.3907223,321,-0.6656381487846375
1692899324.212482,341,-0.6877864599227905
1692899407.9484992,361,-0.7213154435157776
1692899491.8874693,381,-0.5933311581611633
1692899576.1325226,401,-0.6800607442855835
1692899660.6473472,421,-0.6000993251800537
1692899744.705167,441,-0.6118324398994446
1692899828.770087,461,-0.5956614017486572
1692899912.608574,481,-0.5551710724830627
1692899996.6001232,501,-0.5931510329246521
1692900080.8370225,521,-0.4857087731361389
1692900164.4320052,541,-0.42588570713996887
1692900248.050068,561,-0.48247382044792175
1692900331.5601442,581,-0.4387982487678528
1692900415.3933978,601,0.022102460265159607
1692900499.075268,621,-0.07457686215639114
1692900582.8216925,641,-0.14104706048965454
1692900666.662135,661,-0.15206633508205414
1692900751.1367984,681,0.34932848811149597
1692900835.0645378,701,0.35761401057243347
1692900918.587165,721,0.08070613443851471
1692901002.3366444,741,0.4037706255912781
1692901086.685041,761,0.3959334194660187
1692901170.4077468,781,0.3367495834827423
1692901254.49222,801,0.5047403573989868
1692901338.4991107,821,0.41176313161849976
1692901422.6014094,841,0.4695083200931549
1692901507.3126247,861,0.34909898042678833
1692901590.1697934,881,0.3137214183807373
1692901673.9290087,901,0.1905919760465622
1692901758.852527,921,0.44102612137794495
1692901844.0901926,941,0.45392826199531555
1692901929.4100492,961,0.3210468292236328
1692902014.1628072,981,0.356030136346817
1692902099.2863743,1001,0.42036178708076477
1692902183.5495121,1021,0.44897499680519104
1692902268.2972562,1041,0.5295648574829102
1692902352.6821396,1061,0.42483291029930115
1692902436.9364371,1081,0.7194311022758484
1692902521.0311978,1101,0.6856086850166321
1692902605.1439362,1121,0.6219730377197266
1692902689.2369301,1141,0.49128299951553345
1692902773.5648093,1161,0.3659259080886841
1692902857.625195,1181,0.4787605106830597
1692902941.7300997,1201,0.8387160897254944
1692903026.0198748,1221,0.960872232913971
1692903109.8551548,1241,0.7221183776855469
1692903193.6960115,1261,1.0121606588363647
1692903277.6779299,1281,1.5442276000976562
1692903361.5159647,1301,1.0894451141357422
1692903445.8463109,1321,1.2265093326568604
1692903529.9623637,1341,1.226805567741394
1692903614.3068652,1361,0.37138211727142334
1692903696.9984896,1381,0.8287520408630371
1692903779.942708,1401,1.4586067199707031
1692903863.8080912,1421,0.647885799407959
1692903948.3713593,1441,1.5617916584014893
1692904033.5636616,1461,1.6480237245559692
1692904118.2106318,1481,1.007104754447937
1692904202.9922817,1501,1.9848401546478271
1692904287.9494755,1521,1.2717045545578003
1692904373.3033934,1541,2.091433048248291
1692904458.159604,1561,2.3418900966644287
1692904543.1346247,1581,2.1742067337036133
1692904628.3393633,1601,1.8550082445144653
1692904713.423518,1621,0.8118715286254883
1692904798.6421328,1641,0.7840108275413513
1692904883.752785,1661,1.067571997642517
1692904969.1792889,1681,1.2228853702545166
1692905054.3074138,1701,1.8995212316513062
1692905139.2851787,1721,0.3874257802963257
1692905224.18451,1741,1.0580261945724487
1692905309.4195285,1761,0.5373773574829102
1692905394.633679,1781,1.434964656829834
1692905479.7246597,1801,2.3317296504974365
1692905564.9179866,1821,1.7422980070114136
1692905649.9632056,1841,1.974587321281433
1692905734.6174436,1861,1.0750867128372192
1692905819.8539598,1881,0.11948013305664062
1692905904.8682468,1901,1.5452916622161865
1692905989.9715056,1921,1.8366174697875977
1692906074.7081513,1941,1.5111491680145264
1692906159.6156402,1961,2.1421775817871094
1692906244.5045462,1981,1.3918657302856445
1692906329.737306,2001,1.8512706756591797
1692906415.0029533,2021,2.2343413829803467
1692906500.38191,2041,2.51444149017334
1692906585.5038822,2061,2.2389681339263916
1692906670.1342576,2081,2.2601101398468018
1692906754.9087753,2101,2.20310378074646
1692906839.8632214,2121,2.17384672164917
1692906925.5158763,2141,2.138744831085205
1692907010.5107565,2161,2.426199197769165
1692907095.7188745,2181,2.2085072994232178
1692907180.8532715,2201,2.3377609252929688
1692907266.0505524,2221,2.4717867374420166
1692907351.05143,2241,2.3592679500579834
1692907436.0552504,2261,2.2822325229644775
1692907520.9006891,2281,2.3405134677886963
1692907605.493758,2301,2.3430745601654053
1692907690.2346275,2321,2.3705883026123047
1692907774.667908,2341,2.373792886734009
1692907859.0084066,2361,2.072507619857788
1692907943.1549985,2381,2.0841243267059326
1692908027.3573196,2401,2.2456960678100586
1692908112.3455312,2421,2.3744986057281494
1692908196.7240305,2441,2.6541922092437744
1692908281.1122372,2461,2.726386308670044
1692908365.2793474,2481,2.543569564819336
1692908449.2699955,2501,1.900532841682434
1692908533.5918849,2521,2.406280755996704
1692908618.10422,2541,2.6547646522521973
1692908702.28009,2561,2.6357128620147705
1692908787.0131137,2581,2.694406747817993
1692908871.3860793,2601,2.357313871383667
1692908956.3884578,2621,2.7498302459716797
1692909040.8692892,2641,2.566229820251465
1692909125.9754086,2661,2.639098882675171
1692909210.4731379,2681,2.70082950592041
1692909294.9659135,2701,2.674699306488037
1692909379.7289839,2721,2.467857599258423
1692909464.2495878,2741,2.573073148727417
1692909548.8573887,2761,2.678384304046631
1692909633.7698188,2781,2.69923996925354
1692909718.3024907,2801,2.6887879371643066
1692909803.1577237,2821,2.811645269393921
1692909887.764517,2841,2.8560080528259277
1692909972.8441937,2861,2.834580659866333
1692910057.517932,2881,2.530904531478882
1692910142.439796,2901,2.3985378742218018
1692910226.813242,2921,2.545856237411499
1692910311.0656164,2941,2.6032207012176514
1692910395.481744,2961,2.826444149017334
1692910480.1018977,2981,2.7876508235931396
1692910564.6054142,3001,2.811112880706787
1692910649.4443696,3021,2.7936129570007324
1692910734.1784954,3041,2.8003017902374268
1692910818.604465,3061,2.7512943744659424
1692910903.3513308,3081,2.8450334072113037
1692910988.0612254,3101,2.8214023113250732
1692911073.1100125,3121,2.8043787479400635
1692911157.9394438,3141,2.883941173553467
1692911242.8989174,3161,2.774030923843384
1692911327.7987266,3181,2.6441962718963623
1692911412.516336,3201,2.8821847438812256
1692911497.480805,3221,2.874441385269165
1692911582.2565708,3241,2.834977149963379
