Wall time,Step,Value
1693316999.1585486,1,35.0
1693317067.4204485,21,63.0
1693317135.2278032,41,91.0
1693317204.1377206,61,120.0
1693317272.138472,81,149.0
1693317340.3691564,101,177.0
1693317407.9699633,121,206.0
1693317475.8180351,141,234.0
1693317543.7867532,161,262.0
1693317611.6601512,181,290.0
1693317679.6581569,201,319.0
1693317748.0179896,221,347.0
1693317816.0421553,241,375.0
1693317884.2766268,261,404.0
1693317952.2822754,281,432.0
1693318020.0970619,301,461.0
1693318088.486182,321,489.0
1693318156.7171557,341,517.0
1693318224.5963326,361,546.0
1693318292.3882685,381,574.0
1693318360.2299979,401,602.0
1693318427.9657521,421,630.0
1693318496.8384604,441,656.0
1693318565.7773929,461,680.0
1693318633.5092206,481,707.0
1693318701.317256,501,733.0
1693318769.1693568,521,758.0
1693318838.0770948,541,785.0
1693318906.5393112,561,812.0
1693318974.4508307,581,840.0
1693319042.2812092,601,868.0
1693319109.8642554,621,896.0
1693319177.7868478,641,925.0
1693319245.6535432,661,954.0
1693319313.6691663,681,982.0
1693319381.9441092,701,1011.0
1693319449.8172636,721,1039.0
1693319517.5324407,741,1067.0
1693319585.7584033,761,1096.0
1693319654.0145104,781,1124.0
1693319722.4755998,801,1153.0
1693319790.3751066,821,1181.0
1693319858.3567104,841,1209.0
1693319926.0848315,861,1238.0
1693319994.1432998,881,1267.0
1693320062.085586,901,1295.0
1693320130.2848756,921,1323.0
1693320197.94224,941,1351.0
1693320265.6789122,961,1380.0
1693320333.0801957,981,1408.0
1693320401.041387,1001,1436.0
1693320469.2742682,1021,1465.0
1693320537.858664,1041,1493.0
1693320606.3188858,1061,1521.0
1693320674.4597063,1081,1550.0
1693320742.533958,1101,1579.0
1693320810.3621833,1121,1607.0
1693320877.8155065,1141,1635.0
1693320946.166372,1161,1664.0
1693321014.9400108,1181,1693.0
1693321083.0113003,1201,1722.0
1693321151.4946573,1221,1751.0
1693321219.767671,1241,1779.0
1693321287.7599168,1261,1808.0
1693321356.1747253,1281,1837.0
1693321424.1072512,1301,1866.0
1693321492.4901066,1321,1894.0
1693321560.5196333,1341,1923.0
1693321628.8473594,1361,1952.0
1693321697.1120882,1381,1980.0
1693321765.154991,1401,2009.0
1693321832.995007,1421,2037.0
1693321900.88772,1441,2065.0
1693321969.1543455,1461,2094.0
1693322037.8198113,1481,2122.0
1693322106.2797313,1501,2151.0
1693322174.1592298,1521,2179.0
1693322242.2391891,1541,2208.0
1693322310.1465206,1561,2237.0
1693322378.4840043,1581,2264.0
1693322446.6598449,1601,2292.0
1693322514.7599552,1621,2320.0
1693322582.4412787,1641,2348.0
1693322650.6575465,1661,2377.0
1693322719.2596245,1681,2405.0
1693322786.6218934,1701,2434.0
1693322854.7956414,1721,2463.0
1693322922.8390176,1741,2491.0
1693322990.4786744,1761,2520.0
1693323058.4678624,1781,2549.0
1693323128.0785685,1801,2573.0
1693323198.1826227,1821,2597.0
1693323266.047625,1841,2620.0
1693323334.4844813,1861,2648.0
1693323401.8352091,1881,2677.0
1693323468.990124,1901,2707.0
1693323536.2721329,1921,2734.0
1693323603.362818,1941,2763.0
1693323670.7651894,1961,2793.0
1693323738.2101476,1981,2822.0
1693323805.6962311,2001,2851.0
1693323873.6753457,2021,2881.0
1693323941.7339134,2041,2910.0
1693324009.9897234,2061,2940.0
1693324078.0767376,2081,2969.0
1693324145.7578073,2101,2998.0
1693324214.1966834,2121,3027.0
1693324282.0278966,2141,3055.0
1693324349.3033519,2161,3084.0
1693324417.231859,2181,3112.0
1693324484.8948596,2201,3140.0
1693324552.97553,2221,3169.0
1693324620.622195,2241,3198.0
1693324688.2234776,2261,3227.0
1693324755.6841843,2281,3256.0
1693324823.5429807,2301,3285.0
1693324891.578153,2321,3314.0
1693324959.6019878,2341,3343.0
1693325027.744346,2361,3372.0
1693325095.983795,2381,3401.0
1693325163.6568623,2401,3429.0
1693325231.3490834,2421,3459.0
1693325298.9702938,2441,3487.0
1693325366.7657735,2461,3516.0
1693325434.790931,2481,3544.0
1693325502.4027543,2501,3573.0
1693325570.2158701,2521,3602.0
1693325637.9968517,2541,3630.0
1693325706.208895,2561,3659.0
1693325774.0096614,2581,3688.0
1693325842.033976,2601,3718.0
1693325909.168056,2621,3746.0
1693325976.9434264,2641,3774.0
1693326044.810407,2661,3802.0
1693326112.987236,2681,3830.0
1693326182.7412975,2701,3853.0
1693326252.469291,2721,3875.0
1693326321.1118817,2741,3899.0
1693326390.1877627,2761,3923.0
1693326460.2126837,2781,3944.0
1693326531.926486,2801,3962.0
1693326605.8378084,2821,3980.0
1693326676.7800412,2841,4001.0
1693326745.2913318,2861,4026.0
1693326814.6576347,2881,4052.0
1693326884.2563386,2901,4082.0
