Wall time,Step,Value
1693040713.976296,1,48.0
1693040797.8884504,21,241.0
1693040881.2998228,41,432.0
1693040965.023885,61,620.0
1693041048.9625907,81,811.0
1693041132.8098147,101,1001.0
1693041217.048754,121,1194.0
1693041300.620477,141,1385.0
1693041384.1720643,161,1574.0
1693041467.7548747,181,1764.0
1693041551.100668,201,1950.0
1693041635.7385302,221,2142.0
1693041719.207306,241,2332.0
1693041803.095747,261,2524.0
1693041887.4908442,281,2715.0
1693041971.3880787,301,2907.0
1693042055.038745,321,3095.0
1693042138.4366372,341,3283.0
1693042221.9131072,361,3473.0
1693042305.7962792,381,3662.0
1693042389.6757784,401,3852.0
1693042473.4895632,421,4042.0
1693042557.9665864,441,4235.0
1693042641.8029716,461,4425.0
1693042725.6289139,481,4614.0
1693042809.4869976,501,4807.0
1693042893.371706,521,4997.0
1693042977.206125,541,5192.0
1693043059.821293,561,5346.0
1693043144.0401506,581,5528.0
1693043227.9679413,601,5721.0
1693043311.9613585,621,5913.0
1693043395.683537,641,6107.0
1693043479.3918622,661,6301.0
1693043563.3851347,681,6494.0
1693043647.5058453,701,6688.0
1693043732.3886218,721,6883.0
1693043816.4984848,741,7075.0
1693043900.1093,761,7265.0
1693043984.1630085,781,7457.0
1693044067.9666002,801,7653.0
1693044151.8938637,821,7846.0
1693044235.6433933,841,8039.0
1693044319.4882057,861,8229.0
1693044403.5100248,881,8421.0
1693044487.4280975,901,8615.0
1693044571.415037,921,8806.0
1693044655.2794461,941,9000.0
1693044739.4983344,961,9190.0
1693044823.55231,981,9382.0
1693044907.6660583,1001,9572.0
1693044991.5935678,1021,9773.0
1693045075.39658,1041,9974.0
1693045159.3088353,1061,10174.0
1693045243.214656,1081,10369.0
1693045327.2348404,1101,10566.0
1693045411.3779619,1121,10759.0
1693045495.5692554,1141,10950.0
1693045579.860975,1161,11147.0
1693045664.8757293,1181,11343.0
1693045749.8809943,1201,11539.0
1693045835.0041704,1221,11733.0
1693045919.7588964,1241,11927.0
1693046005.0857232,1261,12121.0
1693046090.535188,1281,12325.0
1693046175.2133088,1301,12522.0
1693046260.3235798,1321,12727.0
1693046344.7876444,1341,12921.0
1693046429.2312353,1361,13126.0
1693046513.2715304,1381,13316.0
1693046597.4354286,1401,13509.0
1693046681.9216132,1421,13703.0
1693046766.1672978,1441,13896.0
1693046850.5287747,1461,14092.0
1693046934.734705,1481,14283.0
1693047018.9416213,1501,14476.0
1693047103.1544993,1521,14669.0
1693047187.7154765,1541,14859.0
1693047272.054237,1561,15059.0
1693047356.3758485,1581,15260.0
1693047440.5487657,1601,15472.0
1693047524.73689,1621,15671.0
1693047608.8449593,1641,15879.0
1693047693.2415552,1661,16087.0
1693047777.422647,1681,16298.0
1693047861.7607813,1701,16507.0
1693047946.317869,1721,16709.0
1693048030.8919978,1741,16927.0
1693048115.2982457,1761,17146.0
1693048199.7861826,1781,17351.0
1693048284.9476957,1801,17573.0
1693048369.8846104,1821,17795.0
1693048454.3831954,1841,18015.0
1693048538.884374,1861,18246.0
1693048624.208641,1881,18477.0
1693048708.9723427,1901,18716.0
1693048793.4994016,1921,18947.0
1693048878.162944,1941,19185.0
1693048962.6579747,1961,19421.0
1693049047.2196927,1981,19651.0
1693049131.8698268,2001,19887.0
1693049216.7687762,2021,20148.0
1693049301.3136308,2041,20434.0
1693049385.8977394,2061,20695.0
1693049470.5977833,2081,20937.0
1693049555.3367977,2101,21189.0
1693049641.0746627,2121,21432.0
1693049725.6057642,2141,21649.0
1693049810.5597136,2161,21877.0
1693049895.3825822,2181,22128.0
1693049979.8437293,2201,22415.0
1693050064.5782497,2221,22689.0
1693050149.4560387,2241,22951.0
1693050234.3116329,2261,23211.0
1693050319.1002107,2281,23473.0
1693050403.9992764,2301,23728.0
1693050488.973473,2321,23973.0
1693050574.0478556,2341,24222.0
1693050658.8850453,2361,24452.0
1693050743.962176,2381,24759.0
1693050829.0251153,2401,25047.0
1693050913.9962435,2421,25317.0
1693050998.7873082,2441,25615.0
1693051083.5982046,2461,25843.0
1693051168.5685642,2481,26093.0
1693051253.8317823,2501,26388.0
1693051338.4436219,2521,26645.0
1693051423.455054,2541,26925.0
1693051508.5903335,2561,27224.0
1693051593.3220394,2581,27487.0
1693051678.2994583,2601,27797.0
1693051763.2695284,2621,28071.0
1693051848.1567385,2641,28351.0
1693051933.2730098,2661,28672.0
1693052018.2734416,2681,28974.0
1693052103.247308,2701,29261.0
1693052188.0146348,2721,29533.0
1693052272.9783888,2741,29822.0
1693052358.1987166,2761,30154.0
