Wall time,Step,Value
1697730318.4560425,1,-0.9933035969734192
1697730417.432993,21,-0.9966729879379272
1697730516.0063014,41,-0.9990234375
1697730615.3049145,61,-1.0
1697730715.094378,81,-1.0
1697730814.2969923,101,-0.9902724027633667
1697730914.1999037,121,-0.9737353920936584
1697731013.7155325,141,-0.9912790656089783
1697731112.6657643,161,-0.9782818555831909
1697731211.847682,181,-0.9883720874786377
1697731311.1223388,201,-0.9841954112052917
1697731410.4440634,221,-0.9673076868057251
1697731510.555258,241,-0.9742217659950256
1697731610.3429,261,-0.9623551964759827
1697731709.4967256,281,-0.9665697813034058
1697731808.9154773,301,-0.9763513803482056
1697731908.4766018,321,-0.9682692289352417
1697732007.6736245,341,-0.9724903702735901
1697732107.1666622,361,-0.9655172228813171
1697732206.608321,381,-0.9533653855323792
1697732306.2285016,401,-0.9537213444709778
1697732405.465011,421,-0.9656007885932922
1697732504.9681678,441,-0.9621647596359253
1697732604.4249263,461,-0.9458812475204468
1697732704.0741837,481,-0.9663461446762085
1697732803.5013115,501,-0.9681467413902283
1697732902.9416866,521,-0.9704198241233826
1697733002.39366,541,-0.9676806330680847
1697733102.5205688,561,-0.9475961327552795
1697733201.5273778,581,-0.9649038314819336
1697733300.7327585,601,-0.9754807949066162
1697733400.1698246,621,-0.9708969593048096
1697733499.3641615,641,-0.9653041958808899
1697733598.910639,661,-0.9755747318267822
1697733698.4513195,681,-0.9738593101501465
1697733797.7433405,701,-0.956250011920929
1697733897.1601272,721,-0.9612069129943848
1697733996.6541548,741,-0.9703065156936646
1697734096.3820078,761,-0.9689885377883911
1697734196.0872192,781,-0.9642175436019897
1697734295.672632,801,-0.9700570106506348
1697734395.2430086,821,-0.983364999294281
1697734495.0348208,841,-0.9508587718009949
1697734594.4172482,861,-0.9699427485466003
1697734694.1130643,881,-0.9814638495445251
1697734794.2094994,901,-0.9753788113594055
1697734893.8373454,921,-0.9694656729698181
1697734993.3609009,941,-0.9707547426223755
1697735092.957842,961,-0.9580152630805969
1697735192.6002975,981,-0.9760338068008423
1697735291.781966,1001,-0.9712643623352051
1697735391.6279275,1021,-0.9769467115402222
1697735491.1541545,1041,-0.978515625
1697735591.3405278,1061,-0.9700980186462402
1697735691.458097,1081,-0.9584980010986328
1697735791.14215,1101,-0.9734848737716675
1697735890.5445502,1121,-0.9666030406951904
1697735990.627947,1141,-0.9700570106506348
1697736090.0421932,1161,-0.9764150977134705
1697736189.3298256,1181,-0.9757604598999023
1697736289.7506895,1201,-0.970643937587738
1697736389.1863327,1221,-0.970643937587738
1697736488.4288154,1241,-0.963878333568573
1697736588.1057613,1261,-0.9602272510528564
1697736687.1972315,1281,-0.9679245352745056
1697736786.456079,1301,-0.9621647596359253
1697736886.2883,1321,-0.9663825631141663
1697736986.0305197,1341,-0.9625468254089355
1697737085.5313087,1361,-0.9713740348815918
1697737185.6654084,1381,-0.95947265625
1697737285.3970594,1401,-0.9748098850250244
1697737384.5205097,1421,-0.9776616096496582
1697737484.5898774,1441,-0.9696969985961914
1697737584.0583272,1461,-0.9648289084434509
1697737683.9087973,1481,-0.959269642829895
1697737783.1566603,1501,-0.9631226062774658
1697737882.7018323,1521,-0.9691064357757568
1697737982.6363745,1541,-0.9662547707557678
1697738082.2162962,1561,-0.9719581604003906
1697738181.9967346,1581,-0.984375
1697738281.6546328,1601,-0.9619771838188171
1697738381.3364604,1621,-0.9743345975875854
1697738480.4356716,1641,-0.9613549709320068
1697738580.229267,1661,-0.9876893758773804
1697738679.9235137,1681,-0.9938212633132935
1697738779.9472563,1701,-0.9786121845245361
1697738879.5509565,1721,-0.9795627593994141
1697738979.533824,1741,-0.9583333134651184
1697739079.3788767,1761,-0.9769737124443054
1697739179.068384,1781,-0.9663825631141663
1697739278.3970807,1801,-0.9607007503509521
1697739377.8820293,1821,-0.9507575631141663
1697739478.017664,1841,-0.9428839087486267
1697739577.118126,1861,-0.9618320465087891
1697739676.2502735,1881,-0.9545454382896423
1697739775.9565616,1901,-0.9570754766464233
1697739875.2564569,1921,-0.9575381875038147
1697739974.696476,1941,-0.9334600567817688
1697740073.8776207,1961,-0.9553232192993164
1697740173.670672,1981,-0.9548479318618774
1697740273.3310592,2001,-0.9400943517684937
1697740373.0775037,2021,-0.9508426785469055
