Wall time,Step,Value
1694325708.2808836,1,500.0
1694325852.9047806,21,500.0
1694325995.7458892,41,500.0
1694326140.0682027,61,500.0
1694326283.6415672,81,500.0
1694326426.6323667,101,500.0
1694326571.36731,121,500.0
1694326715.6032906,141,500.0
1694326860.1961744,161,500.0
1694327005.3060153,181,500.0
1694327149.5587173,201,500.0
1694327296.802332,221,500.0
1694327441.8997421,241,500.0
1694327587.802262,261,500.0
1694327733.1170616,281,500.0
1694327878.3955905,301,500.0
1694328027.018435,321,500.0
1694328172.9332013,341,500.0
1694328318.9227095,361,500.0
1694328466.468181,381,500.0
1694328614.841959,401,500.0
1694328762.2068112,421,500.0
1694328907.4783978,441,500.0
1694329052.129035,461,500.0
1694329197.107737,481,500.0
1694329342.9474514,501,500.0
1694329488.423291,521,500.0
1694329633.7629335,541,500.0
1694329778.8269134,561,500.0
1694329924.3765686,581,500.0
1694330069.1014097,601,500.0
1694330214.0726383,621,500.0
1694330358.2355754,641,500.0
1694330502.8924665,661,500.0
1694330647.589509,681,500.0
1694330793.2677915,701,500.0
1694330939.2416902,721,500.0
1694331085.1877127,741,500.0
1694331230.2621045,761,500.0
1694331375.4051356,781,500.0
1694331520.825106,801,500.0
1694331666.4328022,821,500.0
1694331812.104483,841,500.0
1694331957.432124,861,500.0
1694332102.871989,881,500.0
1694332247.8892183,901,500.0
1694332392.4234877,921,500.0
1694332536.88951,941,500.0
1694332681.4337392,961,500.0
1694332826.3309553,981,500.0
1694332971.4253461,1001,500.0
1694333115.7322636,1021,500.0
1694333261.0004263,1041,500.0
1694333405.5784712,1061,500.0
1694333550.8584714,1081,500.0
1694333694.8226702,1101,500.0
1694333839.4538283,1121,500.0
1694333984.6908145,1141,500.0
1694334130.21618,1161,500.0
1694334274.6592326,1181,500.0
1694334419.0141954,1201,500.0
1694334564.1923957,1221,500.0
1694334709.9193888,1241,500.0
1694334854.6023357,1261,500.0
1694334999.6240473,1281,500.0
1694335144.489871,1301,500.0
1694335289.25685,1321,500.0
1694335434.1316705,1341,500.0
1694335579.025934,1361,500.0
1694335723.4626238,1381,500.0
1694335867.9545984,1401,500.0
1694336013.3047333,1421,500.0
1694336159.0522456,1441,500.0
1694336304.0765781,1461,500.0
1694336449.6067548,1481,500.0
1694336594.02562,1501,500.0
1694336738.7130852,1521,500.0
1694336885.2098658,1541,500.0
1694337030.7079577,1561,500.0
1694337175.5186315,1581,500.0
1694337321.262811,1601,500.0
1694337466.621036,1621,500.0
1694337611.509539,1641,500.0
1694337757.3612213,1661,500.0
1694337902.4279103,1681,500.0
1694338047.2208912,1701,500.0
1694338192.1431952,1721,500.0
1694338337.9843545,1741,500.0
1694338482.5400033,1761,500.0
1694338627.226922,1781,500.0
1694338771.9346106,1801,500.0
1694338917.397564,1821,500.0
1694339061.4684935,1841,500.0
1694339206.6655743,1861,500.0
1694339351.9899104,1881,500.0
1694339496.5424619,1901,500.0
1694339642.2496927,1921,500.0
1694339787.0783293,1941,500.0
1694339932.8227894,1961,500.0
1694340077.8207386,1981,500.0
1694340223.243767,2001,500.0
1694340368.0654263,2021,500.0
1694340513.7884877,2041,500.0
1694340658.7671194,2061,500.0
1694340803.9520764,2081,500.0
1694340948.894549,2101,500.0
1694341093.8913956,2121,500.0
1694341237.927658,2141,500.0
1694341383.1908143,2161,500.0
1694341528.3007276,2181,500.0
1694341673.6303284,2201,500.0
1694341818.9572468,2221,500.0
1694341963.5684388,2241,500.0
1694342109.405363,2261,500.0
1694342254.102263,2281,500.0
1694342399.315955,2301,500.0
1694342544.9799564,2321,500.0
1694342690.324725,2341,500.0
1694342835.0847867,2361,500.0
1694342979.0301075,2381,500.0
1694343125.0426726,2401,500.0
1694343270.9773757,2421,500.0
1694343416.3999019,2441,500.0
1694343562.4512005,2461,500.0
1694343707.6034455,2481,500.0
1694343851.7156675,2501,500.0
1694343996.4499543,2521,500.0
1694344142.1718876,2541,500.0
1694344287.5096328,2561,500.0
1694344431.8702786,2581,500.0
1694344577.2033489,2601,500.0
1694344721.643553,2621,500.0
1694344867.758132,2641,500.0
1694345011.7364895,2661,500.0
1694345156.72559,2681,500.0
1694345302.0849154,2701,500.0
1694345447.3503551,2721,500.0
1694345592.1059988,2741,500.0
1694345737.1508904,2761,500.0
1694345883.0884101,2781,500.0
1694346028.465614,2801,500.0
1694346174.70769,2821,500.0
1694346319.7025862,2841,500.0
1694346465.9228508,2861,500.0
1694346611.5391536,2881,500.0
1694346756.9558802,2901,500.0
1694346902.657083,2921,500.0
1694347048.070151,2941,499.1698913574219
1694347193.5310001,2961,500.0
1694347338.419425,2981,498.69268798828125
1694347484.2591243,3001,500.0
1694347628.5807016,3021,500.0
1694347774.1246603,3041,500.0
1694347918.3893135,3061,500.0
1694348063.0941153,3081,500.0
1694348207.841516,3101,500.0
1694348353.1655557,3121,500.0
1694348497.8180945,3141,500.0
1694348642.21439,3161,500.0
1694348787.3553367,3181,500.0
1694348931.4750779,3201,500.0
1694349077.0494845,3221,500.0
1694349221.954514,3241,500.0
1694349366.1839085,3261,500.0
1694349510.6814682,3281,500.0
1694349654.7796955,3301,500.0
1694349800.2881672,3321,499.8390197753906
1694349945.3099356,3341,500.0
1694350090.7602954,3361,500.0
1694350236.4877107,3381,500.0
1694350381.2131717,3401,500.0
1694350525.8258126,3421,500.0
1694350671.0931084,3441,500.0
1694350817.4158592,3461,500.0
1694350962.3894007,3481,500.0
1694351107.4539185,3501,500.0
1694351252.0827036,3521,500.0
1694351398.0306082,3541,500.0
1694351542.43615,3561,500.0
1694351686.3693008,3581,500.0
1694351830.9197414,3601,500.0
1694351975.371091,3621,499.35784912109375
1694352120.0926251,3641,500.0
1694352265.5476959,3661,500.0
1694352410.438083,3681,500.0
1694352555.3069074,3701,500.0
1694352700.9878623,3721,500.0
1694352845.1812565,3741,500.0
1694352990.2732902,3761,500.0
1694353135.2281945,3781,500.0
1694353280.8877366,3801,500.0
1694353425.9309433,3821,500.0
1694353570.5963326,3841,500.0
1694353715.2154849,3861,500.0
1694353859.361031,3881,500.0
1694354003.981094,3901,500.0
1694354147.6524742,3921,500.0
1694354293.013662,3941,500.0
1694354437.5840585,3961,500.0
1694354582.3932455,3981,500.0
1694354727.565592,4001,500.0
1694354873.1090198,4021,500.0
1694355020.090146,4041,500.0
1694355166.2642536,4061,500.0
1694355311.8513575,4081,500.0
1694355456.291787,4101,500.0
1694355600.8959525,4121,500.0
1694355746.104936,4141,500.0
1694355891.7507594,4161,500.0
1694356037.266495,4181,500.0
1694356182.1218824,4201,498.9556579589844
1694356327.578292,4221,500.0
1694356472.3885744,4241,500.0
1694356617.3596652,4261,500.0
1694356762.7265558,4281,500.0
1694356908.2785783,4301,500.0
1694357052.7053838,4321,500.0
1694357197.6108935,4341,500.0
1694357342.8541315,4361,500.0
1694357487.9783978,4381,499.8118896484375
1694357632.9887283,4401,500.0
1694357777.769488,4421,500.0
1694357922.1695037,4441,500.0
1694358066.59725,4461,500.0
1694358210.815788,4481,500.0
1694358355.5833843,4501,500.0
1694358500.1997354,4521,500.0
1694358645.1564791,4541,500.0
1694358790.176829,4561,500.0
1694358935.3363352,4581,500.0
1694359080.2083824,4601,500.0
1694359224.4786656,4621,500.0
1694359369.5000834,4641,500.0
1694359515.1552036,4661,500.0
1694359659.9483662,4681,500.0
1694359803.8265922,4701,500.0
1694359948.7865922,4721,500.0
1694360093.3174937,4741,500.0
1694360237.7755272,4761,500.0
1694360383.0930145,4781,500.0
1694360528.0383704,4801,500.0
1694360673.743026,4821,500.0
1694360819.2074077,4841,500.0
1694360963.5311854,4861,500.0
1694361108.9013658,4881,500.0
1694361253.6366112,4901,500.0
1694361397.325713,4921,499.56219482421875
1694361543.1386623,4941,500.0
1694361688.860272,4961,500.0
1694361833.661097,4981,500.0
1694361978.146999,5001,500.0
1694362123.491949,5021,500.0
1694362269.040523,5041,500.0
1694362413.434214,5061,499.732666015625
1694362558.4686432,5081,500.0
1694362704.0708854,5101,500.0
1694362849.198457,5121,499.61083984375
1694362994.3446105,5141,499.6650390625
1694363139.3635902,5161,500.0
1694363283.2712145,5181,499.4150085449219
1694363428.3962524,5201,500.0
1694363574.5002513,5221,500.0
1694363719.783253,5241,500.0
1694363864.653124,5261,499.6534729003906
1694364009.912358,5281,499.62188720703125
1694364155.0506272,5301,500.0
1694364300.0914834,5321,500.0
1694364445.076371,5341,500.0
1694364590.3223941,5361,500.0
1694364735.7685254,5381,499.0742492675781
1694364880.7227316,5401,500.0
1694365026.6535296,5421,500.0
1694365172.6121645,5441,500.0
1694365317.8615897,5461,500.0
1694365463.2812803,5481,500.0
1694365608.1387913,5501,500.0
1694365753.374783,5521,500.0
1694365898.138445,5541,500.0
1694366043.1186106,5561,500.0
1694366188.2627285,5581,500.0
1694366332.4942462,5601,500.0
1694366477.801353,5621,500.0
1694366623.3948658,5641,500.0
1694366769.3756032,5661,500.0
1694366915.1054301,5681,500.0
1694367060.7774887,5701,500.0
1694367206.7833648,5721,500.0
1694367352.467669,5741,500.0
1694367497.9417555,5761,500.0
1694367643.5156405,5781,500.0
1694367789.5538902,5801,500.0
1694367935.0364,5821,500.0
1694368080.289496,5841,500.0
1694368226.072971,5861,500.0
1694368371.8487873,5881,500.0
1694368517.2015991,5901,500.0
1694368662.5016985,5921,500.0
1694368808.14867,5941,500.0
1694368952.612232,5961,500.0
1694369098.1809757,5981,500.0
1694369244.1318152,6001,500.0
1694369389.6585603,6021,500.0
1694369535.1996925,6041,500.0
1694369680.770318,6061,500.0
1694369826.198052,6081,500.0
1694369971.3466911,6101,500.0
1694370117.7255805,6121,500.0
1694370262.6009176,6141,500.0
1694370407.7059693,6161,500.0
1694370552.8687017,6181,500.0
1694370699.0527878,6201,500.0
1694370843.905839,6221,500.0
