Wall time,Step,Value
1693062073.324006,1,300.0
1693062137.2058644,21,300.0
1693062200.5343645,41,300.0
1693062264.454432,61,300.0
1693062328.8018014,81,300.0
1693062392.743834,101,300.0
1693062456.6231956,121,300.0
1693062520.5387282,141,300.0
1693062584.521728,161,300.0
1693062648.267296,181,300.0
1693062712.2576487,201,300.0
1693062775.7361858,221,300.0
1693062839.448911,241,300.0
1693062903.1226594,261,300.0
1693062966.8682132,281,300.0
1693063030.4280107,301,298.0740661621094
1693063094.5029528,321,300.0
1693063158.7558408,341,300.0
1693063222.4378226,361,300.0
1693063286.042639,381,300.0
1693063349.499351,401,300.0
1693063412.8800077,421,300.0
1693063476.4520361,441,300.0
1693063540.1751237,461,300.0
1693063603.7191453,481,300.0
1693063667.0769634,501,300.0
1693063731.0542223,521,300.0
1693063794.5606136,541,300.0
1693063857.9270778,561,300.0
1693063921.3985474,581,300.0
1693063985.8884847,601,300.0
1693064049.937167,621,300.0
1693064113.3680027,641,300.0
1693064177.0949163,661,295.03704833984375
1693064240.2638354,681,300.0
1693064303.80602,701,300.0
1693064367.6405938,721,300.0
1693064431.204911,741,300.0
1693064494.7356892,761,300.0
1693064558.2555656,781,300.0
1693064621.974042,801,300.0
1693064685.8413541,821,300.0
1693064749.468064,841,293.6785583496094
1693064813.080852,861,300.0
1693064876.6158195,881,300.0
1693064940.1467388,901,300.0
1693065004.0515742,921,300.0
1693065067.82397,941,300.0
1693065131.2855475,961,300.0
1693065194.4595742,981,300.0
1693065258.2905428,1001,300.0
1693065321.9426482,1021,300.0
1693065384.873812,1041,300.0
1693065448.1643476,1061,300.0
1693065511.8445745,1081,300.0
1693065575.2480547,1101,300.0
1693065638.9297383,1121,300.0
1693065702.6866808,1141,300.0
1693065766.2314713,1161,300.0
1693065829.890443,1181,300.0
1693065893.640707,1201,300.0
1693065957.448956,1221,300.0
1693066021.3973486,1241,300.0
1693066085.1700401,1261,300.0
1693066149.1700833,1281,300.0
1693066213.2319455,1301,299.3333435058594
1693066277.3708992,1321,300.0
1693066341.1010354,1341,300.0
1693066404.5665338,1361,294.8888854980469
1693066467.90476,1381,296.7037048339844
1693066531.2592216,1401,300.0
1693066594.8349683,1421,300.0
1693066658.8084948,1441,295.9259338378906
1693066722.749933,1461,296.1851806640625
1693066786.4202275,1481,300.0
1693066849.4761746,1501,300.0
1693066913.2204773,1521,300.0
1693066976.714903,1541,300.0
1693067040.2627742,1561,300.0
1693067103.8564265,1581,298.1851806640625
1693067167.2900805,1601,300.0
1693067231.3907738,1621,300.0
1693067294.9467328,1641,300.0
1693067358.4150574,1661,300.0
1693067422.0150115,1681,300.0
1693067486.2182012,1701,293.7407531738281
1693067549.8195927,1721,300.0
1693067613.7479298,1741,300.0
1693067677.5308857,1761,296.0740661621094
1693067741.177928,1781,297.370361328125
1693067804.8329065,1801,292.46429443359375
1693067868.5217104,1821,295.1481628417969
1693067932.4109542,1841,300.0
1693067995.5547013,1861,300.0
1693068059.3286166,1881,300.0
1693068122.8515172,1901,300.0
1693068186.4508975,1921,300.0
1693068249.9308665,1941,300.0
1693068313.6505008,1961,300.0
1693068376.939924,1981,300.0
1693068441.0749986,2001,300.0
1693068504.8374615,2021,300.0
1693068568.8696454,2041,300.0
1693068632.6351972,2061,300.0
1693068695.9144442,2081,300.0
1693068759.908508,2101,298.77777099609375
1693068824.1684115,2121,300.0
1693068887.4803176,2141,300.0
1693068950.257536,2161,300.0
1693069013.5113564,2181,300.0
1693069077.0250823,2201,300.0
1693069140.8549237,2221,295.7037048339844
1693069204.2327933,2241,300.0
1693069268.2895372,2261,300.0
1693069331.7926805,2281,300.0
1693069394.845716,2301,300.0
1693069458.4682667,2321,300.0
1693069521.879036,2341,300.0
1693069584.6837025,2361,300.0
1693069647.8968854,2381,300.0
1693069711.244991,2401,300.0
1693069774.455144,2421,300.0
1693069838.0479357,2441,300.0
1693069901.470479,2461,300.0
1693069964.733379,2481,300.0
1693070028.5863235,2501,300.0
1693070092.8950813,2521,300.0
1693070156.3079782,2541,300.0
1693070219.8467634,2561,300.0
1693070283.3335757,2581,300.0
1693070346.906322,2601,300.0
1693070410.4311926,2621,300.0
1693070473.7288435,2641,300.0
1693070537.1896758,2661,300.0
1693070600.6218634,2681,300.0
1693070663.8074508,2701,300.0
1693070728.0391104,2721,300.0
1693070791.73586,2741,300.0
1693070855.750315,2761,300.0
1693070919.9531054,2781,300.0
1693070983.9287887,2801,300.0
1693071047.9675033,2821,300.0
1693071111.5388615,2841,300.0
1693071175.546244,2861,300.0
1693071239.302165,2881,300.0
1693071303.1734285,2901,300.0
1693071366.7635095,2921,300.0
1693071430.2457569,2941,300.0
1693071493.7563822,2961,300.0
1693071557.367681,2981,300.0
1693071620.7189193,3001,300.0
1693071684.3731499,3021,300.0
1693071747.9824574,3041,300.0
1693071811.6119852,3061,300.0
1693071875.1808386,3081,300.0
1693071938.4518287,3101,300.0
1693072001.7427742,3121,300.0
1693072064.7551918,3141,300.0
1693072128.1898746,3161,300.0
1693072191.7794359,3181,300.0
1693072254.9135861,3201,300.0
1693072318.183168,3221,300.0
1693072381.6229079,3241,291.71429443359375
1693072444.8226643,3261,300.0
1693072508.2842877,3281,300.0
1693072571.7304037,3301,300.0
1693072634.7508485,3321,300.0
1693072697.748366,3341,300.0
1693072760.7624683,3361,300.0
1693072824.2173438,3381,300.0
1693072887.1543934,3401,300.0
1693072950.742561,3421,300.0
1693073014.1927898,3441,300.0
1693073077.7388208,3461,300.0
1693073141.3233173,3481,300.0
1693073204.8391948,3501,300.0
1693073268.4214962,3521,300.0
1693073331.8296075,3541,300.0
1693073395.5334902,3561,300.0
1693073458.8514585,3581,300.0
1693073522.642192,3601,300.0
1693073586.209541,3621,300.0
1693073649.5496716,3641,300.0
1693073712.7300932,3661,300.0
1693073775.7237232,3681,300.0
1693073838.9722197,3701,300.0
1693073902.3378766,3721,300.0
1693073965.8000402,3741,300.0
1693074028.8686528,3761,300.0
1693074092.2059872,3781,300.0
1693074155.5789263,3801,300.0
1693074218.5963361,3821,300.0
1693074281.8672843,3841,300.0
1693074344.8851733,3861,300.0
1693074408.1828382,3881,300.0
1693074470.9510288,3901,300.0
1693074533.9842486,3921,300.0
1693074597.0723665,3941,300.0
1693074659.7330148,3961,300.0
1693074722.9328077,3981,300.0
1693074785.8169677,4001,300.0
1693074849.1316917,4021,300.0
1693074912.6153889,4041,300.0
1693074975.651321,4061,300.0
1693075039.0000505,4081,300.0
1693075102.1471674,4101,300.0
1693075165.2269063,4121,300.0
1693075227.903944,4141,300.0
1693075291.4480212,4161,300.0
1693075354.6303174,4181,300.0
1693075418.1185236,4201,300.0
1693075481.5235622,4221,300.0
1693075544.468663,4241,300.0
1693075608.2350194,4261,300.0
1693075671.3882177,4281,300.0
1693075734.8956547,4301,300.0
1693075798.5256767,4321,300.0
1693075862.0017905,4341,300.0
1693075925.118015,4361,300.0
1693075988.6332552,4381,300.0
1693076051.6090083,4401,300.0
1693076114.8777323,4421,300.0
1693076178.1604464,4441,300.0
1693076241.5424578,4461,300.0
1693076304.5664008,4481,300.0
1693076367.528296,4501,300.0
1693076430.639743,4521,300.0
1693076493.8453538,4541,295.1851806640625
1693076557.15502,4561,300.0
1693076620.508231,4581,300.0
1693076683.5487883,4601,300.0
1693076746.8072915,4621,300.0
1693076810.084342,4641,300.0
1693076873.244708,4661,300.0
1693076936.2872164,4681,300.0
1693076999.3903787,4701,300.0
1693077062.7977026,4721,300.0
1693077126.5005834,4741,300.0
1693077189.9022126,4761,300.0
1693077253.4751713,4781,300.0
1693077316.980694,4801,300.0
1693077380.1277573,4821,300.0
1693077443.2137198,4841,300.0
1693077506.1800303,4861,300.0
1693077570.6049533,4881,300.0
1693077634.9565375,4901,300.0
1693077698.568017,4921,300.0
1693077762.2515335,4941,300.0
1693077825.7842104,4961,300.0
1693077889.2244558,4981,300.0
1693077952.6944506,5001,300.0
